id,type,status,indexable,cornerstone,site_section,title,url_live,content_format,summary,key_components,primary_cta,image_count,word_count,n_sections,has_video,seo_title,meta_description,focus_keyword,h1,org_traffic_est,traffic_value_usd,top_keyword,serp_position,ranking_keywords,links_in,links_out,price,sku,stock,reading_time_min,editor,parent_id,url_local,last_modified,audit_action,notes
1210,post,publish,Yes,,Blog — Posts,No More Metal Shoes,https://cavallo-inc.com/no-more-metal-shoes/,Standard article (text + images),Short customer testimonial from Marnie (Idaho) about switching her horse Bunny from metal shoes to Cavallo hoof boots for trail riding and arena work.,Pull quote/testimonial,None,1,58,0,,,,,,,,,,,,0,,,,1,Gutenberg,,http://cavallo.local/no-more-metal-shoes/,2025-07-03 19:20:21,,
1768,post,publish,Yes,,Blog — Posts,No More Plastic!,https://cavallo-inc.com/no-more-plastic/,Standard article (text + images),Carole Herder's post admitting Cavallo's hoof pad plastic packaging was a mistake and announcing a move to eliminate plastic from pad packaging.,,None,2,433,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/no-more-plastic/,2025-05-16 10:17:03,,
1198,post,publish,Yes,,Blog — Posts,No More Poison – Life Without De-Wormers,https://cavallo-inc.com/no-more-poison-life-without-de-wormers-2/,Long-form guide / pillar,Long-form essay by Joe Camp questioning routine chemical horse de-worming and advocating fecal egg count testing as a natural alternative.,,None,1,1859,0,,,,,,,,,,,,0,,,,9,Gutenberg,,http://cavallo.local/no-more-poison-life-without-de-wormers-2/,2025-07-03 19:18:36,,
1661,post,publish,Yes,,Blog — Posts,Not a Farrier,https://cavallo-inc.com/not-a-farrier/,Standard article (text + images),"Founder's personal story about not being a vet or farrier, fear of public speaking at the American Farriers Convention, and launching the bestselling book There Are No Horseshoes in Heaven.",Image gallery,None,3,465,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/not-a-farrier/,2025-05-16 10:18:17,,
1001,post,publish,Yes,,Blog — Posts,"Not horse's hoofs, hoof boots or saddle pads",https://cavallo-inc.com/not-horses-hoofs-hoof-boots-or-saddle-pads/,Standard article (text + images),"Casual recap of attending the Functional Hoof Conference in Australia, including conversations with researchers Brian Hampson and Chris Pollitt.",Pull quote/testimonial,None,0,127,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/not-horses-hoofs-hoof-boots-or-saddle-pads/,2025-07-03 18:45:25,,
1563,post,publish,Yes,,Blog — Posts,"Nothing Ventured, Nothing Gained",https://cavallo-inc.com/nothing-ventured-nothing-gained/,Standard article (text + images),"Motivational post on courage and overcoming fear in riding and in business, drawing on Carole Herder's experience founding Cavallo.",,None,2,370,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/nothing-ventured-nothing-gained/,2025-05-16 10:18:28,,
1512,post,publish,Yes,,Blog — Posts,Nougat Bar Loves His Cavallo Boots!,https://cavallo-inc.com/nougat-bar-loves-his-cavallo-boots/,Standard article (text + images),"Customer testimonial from Shari in Ajax, Ontario about her horse Nougat Bar loving his Cavallo hoof boots for stoney forest trail rides, praising durability and drainage holes.",Testimonials,None,0,157,0,,,,,,,,,,,,0,,,,1,Gutenberg,,http://cavallo.local/nougat-bar-loves-his-cavallo-boots/,2025-05-16 10:18:32,,
1250,post,publish,Yes,,Blog — Posts,On the Trail,https://cavallo-inc.com/on-the-trail/,Standard article (text + images),"Blog post by Carole Herder promoting trail-riding events from Best of America By Horseback and the American Competitive Trail Horse Association, with event links.","Author byline, External event links",None,2,171,0,,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/on-the-trail/,2025-07-03 19:27:07,,
1789,post,publish,Yes,,Blog — Posts,One Happy Little Cart Horse!,https://cavallo-inc.com/one-happy-little-cart-horse/,Standard article (text + images),Customer testimonial about a cart horse named Rowdy with thin soles whose stride improved after using CLB mini hoof boots and Comfort Pads.,Testimonials,Shop CLB mini boots,1,101,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/one-happy-little-cart-horse/,2025-05-16 10:16:59,,
1537,post,publish,Yes,,Blog — Posts,OUCH -  Lose the Bruise!,https://cavallo-inc.com/ouch-lose-the-bruise/,Standard article (text + images),"Article on sole bruising in horses, covering common causes like rocks, laminitis, and ill-fitting metal shoes, and how barefoot remedies help.",Bulleted list,Read more,2,388,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/ouch-lose-the-bruise/,2025-05-16 10:18:32,,
1072,post,publish,Yes,,Blog — Posts,Out of Retirement with Hoof Boots,https://cavallo-inc.com/out-of-retirement-with-hoof-boots/,Standard article (text + images),"Customer testimonial from Melissa, an outrider at The Meadows racetrack, on how Cavallo hoof boots ended her horses' shoe loss and brought a retired horse back to work.",Testimonials,Shop hoof boots,1,169,0,,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/out-of-retirement-with-hoof-boots/,2025-07-03 18:58:32,,
1352,post,publish,Yes,,Blog — Posts,Out on the Trail with Cavallo,https://cavallo-inc.com/out-on-the-trail-with-cavallo/,Standard article (text + images),"A customer testimonial from a Peruvian mare owner at an ACTHA ride in Arizona, recommending Cavallo hoof boots and gel inserts on rocky terrain.",Pull quote/testimonial,None,1,135,0,,,,,,,,,,,,0,,,,1,Classic,,http://cavallo.local/out-on-the-trail-with-cavallo/,2025-07-03 19:42:04,,
1057,post,publish,Yes,,Blog — Posts,Outfitted by Cavallo,https://cavallo-inc.com/outfitted-by-cavallo/,Standard article (text + images),"Customer testimonial from Theresa Falzone praising Cavallo hoof boots, English saddle pad, high sport boots, and Flume women's riding boots for her horse Zeema and herself.",Testimonials,Shop hoof boots,0,142,0,,,,,,,,,,,,1,,,,,Classic,,http://cavallo.local/outfitted-by-cavallo/,2026-03-13 00:54:34,,
937,post,publish,Yes,,Blog — Posts,"Pamela Warmack, California",https://cavallo-inc.com/pamela-warmack-california/,Standard article (text + images),Customer testimonial from Pamela Warmack on Cavallo SIMPLE Hoof Boots enabling rides on rocky trails and through streams without harming her horses' bare feet.,Pull quote/testimonial,None,1,160,0,,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/pamela-warmack-california/,2025-05-16 10:19:19,,
1680,post,publish,Yes,,Blog — Posts,PATH 2017 Conference – We’ll be There!,https://cavallo-inc.com/cavallo-at-path-2017-conference/,Standard article (text + images),"Cavallo's sponsorship of and attendance at the PATH International 2017 Conference, highlighting equine-assisted therapy and the brand's support of PATH.",,None,1,305,0,,,,,,,,,,,,3,,,,,Classic,,http://cavallo.local/cavallo-at-path-2017-conference/,2026-03-13 00:49:39,,
1682,post,publish,Yes,,Blog — Posts,PATH 2017 Conference – We’ll be There!,https://cavallo-inc.com/path-2017-conference-well/,Standard article (text + images),"Cavallo's sponsorship of and attendance at the PATH International 2017 Conference on equine-assisted therapy, with staffer Jenny Mundell attending.",,None,3,307,0,,,,,,,,,,,,3,,,,3,Gutenberg,,http://cavallo.local/path-2017-conference-well/,2026-03-13 00:49:36,,
1617,post,publish,Yes,,Blog — Posts,PATH International,https://cavallo-inc.com/pathinternational/,Standard article (text + images),"Cavallo's president recounts judging the Certified Professional of the Year award for PATH International, highlighting therapeutic horsemanship instructors and equine-assisted therapy.",,Read more,2,308,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/pathinternational/,2025-05-16 10:18:21,,
1641,post,publish,Yes,,Blog — Posts,PATH Intl,https://cavallo-inc.com/path-intl/,Standard article (text + images),"Feature on PATH Intl. and its accredited center Hearts & Hooves, highlighting therapeutic riding awards and equine-assisted activities for individuals with special needs.",,Read more,2,246,0,,,"PATH Intl: This month, we are featuring one of PATH Intl.'s center, Hearts & Hooves, Inc. It's a Premier Accredited Center since 2004 that is dedicated to.",,,,,,,,,0,,,,,Classic,,http://cavallo.local/path-intl/,2025-05-16 10:18:18,,
1280,post,publish,Yes,,Blog — Posts,Patterns,https://cavallo-inc.com/patterns/,Standard article (text + images),Carole Herder explores how patterns in nature relate to understanding and connecting with horses.,,None,1,401,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/patterns/,2025-07-03 19:30:41,,
1458,post,publish,Yes,,Blog — Posts,Patting or Scratching?,https://cavallo-inc.com/patting-or-scratching/,Standard article (text + images),"Carole Herder blog post arguing horses prefer scratching over patting, with bonding and behavioral reasoning and a linked study from TheHorse.com.",,Read more,1,213,0,,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/patting-or-scratching/,2025-07-03 20:12:44,,
1657,post,publish,Yes,,Blog — Posts,Pegasus Therapeutic Riding,https://cavallo-inc.com/pegasus-therapeutic-riding/,Standard article (text + images),"Community feature profiling Pegasus Therapeutic Riding, a PATH Intl. accredited center offering therapeutic horseback riding for individuals with special needs, partnered with Cavallo.",Image gallery,None,3,301,0,,,"Pegasus Therapeutic Riding: This month, we are featuring the Pegasus Therapeutic Riding center. Pegasus is a Professional Association of Therapeutic.",,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/pegasus-therapeutic-riding/,2025-05-16 10:18:17,,
1849,post,publish,Yes,,Blog — Posts,Pilot's Triumph Over White Line Disease,https://cavallo-inc.com/pilots-triumph-over-white-line-disease/,Standard article (text + images),"Customer testimonial about Pilot, a rescue horse with severe White Line Disease who recovered with farrier care and Cavallo hoof boots.",,Read more,3,389,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/pilots-triumph-over-white-line-disease/,2025-05-16 10:16:48,,
1387,post,publish,Yes,,Blog — Posts,Play With Your Horse,https://cavallo-inc.com/play-with-your-horse/,Standard article (text + images),"Carole Herder advocates incorporating play and at-liberty interaction into the horse relationship, referencing Dr. Bruce Nock's book and ideas like large soccer-style balls.",Author byline,None,2,478,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/play-with-your-horse/,2025-07-03 19:59:20,,
1411,post,publish,Yes,,Blog — Posts,Playing With Your Horse,https://cavallo-inc.com/playing-with-your-horse/,Standard article (text + images),"Carole Herder shares ideas for playing with horses at liberty, using cones, balls, and obstacle courses to add variety and build trust.",,None,1,269,0,,,,,,,,,,,,0,,,,2,Gutenberg,,http://cavallo.local/playing-with-your-horse/,2025-05-16 10:18:45,,
1385,post,publish,Yes,,Blog — Posts,Predator and Prey,https://cavallo-inc.com/predator-and-prey/,Standard article (text + images),"Carole Herder explains predator vs prey dynamics, noting humans' forward-facing eyes read as predatory, and how to adjust behavior to make horses feel safe.",Author byline,None,1,367,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/predator-and-prey/,2025-07-03 19:59:15,,
1392,post,publish,Yes,,Blog — Posts,Predator and Prey Pt. 2,https://cavallo-inc.com/predator-and-prey-pt-2/,Standard article (text + images),"Part 2 of Carole Herder's predator-and-prey series, advising owners to zig-zag rather than walk directly at horses and explaining Monty Roberts' join-up technique.",Author byline,None,1,474,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/predator-and-prey-pt-2/,2025-07-03 20:03:49,,
1355,post,publish,Yes,,Blog — Posts,Proper Hoof Loading,https://cavallo-inc.com/proper-hoof-loading/,Standard article (text + images),"Carole Herder discusses proper hoof loading and the misconception that barefoot hooves wear away on hard roads, noting hooves adapt to their terrain.",,None,1,497,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/proper-hoof-loading/,2025-07-03 19:42:13,,
1701,post,publish,Yes,,Blog — Posts,Protecting Your Horse is Nature’s Job,https://cavallo-inc.com/protecting-horse-natures-job/,Standard article (text + images),"Reflective Cavallo blog post on a harsh Pacific Northwest winter, protecting horses through storms, and welcoming spring with references to yoga Sun Salutations.",Image gallery,None,3,687,0,,,,,,,,,,,,0,,,,4,Gutenberg,,http://cavallo.local/protecting-horse-natures-job/,2025-05-16 10:18:10,,
1243,post,publish,Yes,,Blog — Posts,Protection in Drought,https://cavallo-inc.com/protection-in-drought/,Standard article (text + images),"Customer testimonial from Katherine (Texas, USA) about Cavallo Simple Hoof Boots protecting competition horses' feet from stone bruises and wall chipping during drought.",Customer testimonial,None,1,64,0,,,,,,,,,,,,0,,,,1,Gutenberg,,http://cavallo.local/protection-in-drought/,2025-07-03 19:26:38,,
1991,post,publish,Yes,,Blog — Posts,Psst... The wait for Purple Trek is OVER!,https://cavallo-inc.com/purple-trek-launch-email-blast/,Newsletter,"Email blast announcing the launch of Cavallo Purple Trek hoof boots in sizes 0-6, with free gift and free shipping in the USA and Canada.","Image gallery, Video embed, Table of contents/sections, CTA button",Get Purple Trek now,9,197,5,Yes,,,,PURPLE TREK IS HERE NOW!,,,,,,,12,,,,3,Gutenberg,,http://cavallo.local/purple-trek-launch-email-blast/,2026-03-17 17:52:09,,
1880,post,publish,Yes,,Blog — Posts,Q&A with Carole: How to Beat a Hoof Abscess,https://cavallo-inc.com/qa-with-carole-how-to-beat-a-hoof-abscess/,FAQ / informational,"Q&A with Carole on how to treat and heal a hoof abscess, explaining how Cavallo boots and pads support movement and can be modified into therapy boots.",Video embed,Shop hoof boots,2,727,0,Yes,,,,,,,,,,1,5,,,,,Classic,,http://cavallo.local/qa-with-carole-how-to-beat-a-hoof-abscess/,2026-03-13 00:46:12,,
1495,post,publish,Yes,,Blog — Posts,Rainier Therapeutic Riding Connects with Cavallo to Go “Barefoot & Booted”,https://cavallo-inc.com/rainier-therapeutic-riding-connects-with-cavallo-to-go-barefoot-booted/,Standard article (text + images),"Story about Rainier Therapeutic Riding in Yelm, WA, a PATH center serving military veterans with PTSD/TBI, going barefoot and booted with Cavallo boots on its therapy horses.",Inline images,Read more,2,383,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/rainier-therapeutic-riding-connects-with-cavallo-to-go-barefoot-booted/,2025-05-16 10:18:36,,
1737,post,publish,Yes,,Blog — Posts,Reaching the four corners of the world with Cavallo Hoof Boots,https://cavallo-inc.com/reaching-the-four-corners-of-the-world-with-cavallo-hoof-boots/,Standard article (text + images),"Story of a Japanese barefoot enthusiast, Chika, who researched Cavallo via YouTube and traveled to Equitana in Melbourne to buy Cavallo hoof boots for her horse.","Image gallery, Video embed",None,4,245,0,Yes,,"Greg Giles, Cavallo Hoof Boots CEO, was recently approached by Chika at Equitana in Melbourne, Australia. Intrigued to find a true barefoot enthusiast.",,,,,,,,,1,,,,,Classic,,http://cavallo.local/reaching-the-four-corners-of-the-world-with-cavallo-hoof-boots/,2025-05-16 10:17:07,,
1361,post,publish,Yes,,Blog — Posts,Reading your horse's health through their hooves,https://cavallo-inc.com/reading-your-horses-health-through-their-hooves/,Standard article (text + images),"Carole Herder summarizes seven ways to read a horse's health from hoof condition, covering sole, frog, bars and heel/toe length.",Bulleted list,Read more,1,374,0,,,,,,,,,,,,0,,,,3,Gutenberg,,http://cavallo.local/reading-your-horses-health-through-their-hooves/,2025-07-03 19:43:45,,
1252,post,publish,Yes,,Blog — Posts,Ready to Ride with Cavallo,https://cavallo-inc.com/ready-to-ride-with-cavallo/,Standard article (text + images),Short customer testimonial from Val Delana praising Cavallo Sport and Simple hoof boots and the Simple Ride Mask across all her horses.,Pull quote/testimonial,None,0,72,0,,,,,,,,,,,,0,,,,,Classic,,http://cavallo.local/ready-to-ride-with-cavallo/,2025-07-03 19:27:22,,
1951,post,publish,Yes,,Blog — Posts,Ready to Unlock the Mysteries of Laminitis?,https://cavallo-inc.com/unlock-the-mysteries-of-laminitis/,Video page,"First video in Cavallo's Laminitis series explaining what laminitis and founder are and how they affect a horse's hoof, based on Equine Affaire talks.",Video embed,Watch video,2,743,0,Yes,,,,,,,,,,,4,,,,4,Gutenberg,,http://cavallo.local/unlock-the-mysteries-of-laminitis/,2026-03-13 00:45:39,,
